Product_name,Review,Rating
"POCO C31 (Royal Blue, 32 GB)  (3 GB RAM)",Super,5
"POCO C31 (Royal Blue, 32 GB)  (3 GB RAM)",Nice phone with okay display but good battery backup. Working smooth and overall good performance.,4
"POCO C31 (Royal Blue, 32 GB)  (3 GB RAM)",Performance- 4Battery- 5Display - 4Camera - 3Value for money- 4,5
LAVA A3  (White + Beige S),Very Very Very Very Very Very Good Products Nice Mobile And Best Price Thank You So Much Flipkart...,5
LAVA A3  (White + Beige S),this is all you get for a tiny budget phone like this one. the sound quality and call quality is quite good on this phone. the best part is the battery back-up on this phone. Till now no issue with this phone although i have used for only about a month so far. Not too sure how good it will function in the future.,5
LAVA A3  (White + Beige S),Good For Basic Usage,4
LAVA A3  (White + Beige S),"Value for money.  Excellent Battery backup.  Very Good Tower Signal ,  Very good display,  Very Good voice Clarity.  Loud speaker. Overall Very good phone.",5
LAVA A3  (White + Beige S),"Awesome phone bought for my aunty best phone in this price, very useful for flexible use. Nice sound and volume, don't think gofor it. Also wireless fm works nicely. We can hear songs I the radio without headset.",5
LAVA A3  (White + Beige S),"Today, 3rd Aug, 2020, I received the mobile phone. I am very happy with the phone. it is really low price but good  feature phone. Battery is 1750 mah which is more than enough for a feature phone. Another remarkablefeature of this phone is it has inbuilt sound amplifier, that's why loudly and clearly music can be listened. This is purely indian origin phone. Feeling proud to be an Indian. Thank you Lava international.",5
LAVA A3  (White + Beige S),"Good display, good battery perfomanance, best gift for aged people. Easy to use, light weight",3
LAVA A3  (White + Beige S),Awesome design and features at this price point...Camera quality is not very good but decent 👌Battery backup is most highlight feature of this phone..😁I am love with this lava A3😘😘,5
LAVA A3  (White + Beige S),Good product..You want a simple mobile using call these mobile very nice for calling and battery backup is also good with 2 days.,3
LAVA A3  (White + Beige S),fantastic super super fast delivery very best choice for keypad mobile phone packaging is very good and very fast delivery before the date it is very glad to part of Flipkart fantastic mind blowing service from Flipkart and the product is very very good 👍👍👍👍👍👍👍👍,5
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Very nice and excellent product considering its price. Perfect 🥰. But camera doesn't seem to be of 50mp as claimed. But overall excellent product.,5
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)","This smart phone is the best smartphone in this price range. This phone is really value for money phone.Camera- 8/10Best 50MP AI triple camera with 2 MP depth and 2 MP macro camera. Image quality is better than any other smartphone in this price range. Max 1080p full hd video also record by rear camera. HDR and night mode support in the camera8 MP Front camera pic quality is better in this price range comes with front screen flash, HDR mode, ai face beautification.Max 720p video record b...",5
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",I have been using this phone since 5 months. fast performance. processor is very good. battery is very good. camera is okay not very good. good purchase. it is cheaper than other phones of the same configuration,5
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)","The build of the phone is very good and packaging was very good but transparent cover was not given by seller and the front camera is worth 8mp but the rear camera is not worth 50mp.It also does not have many applications likePhoto Gallery,Security Scanner,File Manager,Speed Connection etc.Overall, I would like to give 4 star out of 5 star.",4
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Mobile ok,4
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Poor camera quality Infact same time not working Poor displayPoor performanceNothing is good in this set,1
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Phone Is Value For Maney ..But Camera Is Bad Condition..,1
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Osm mobile volue for money 🤑 realme is good company..and thak you so much .. flipkart very fast delivery 🚚,4
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Super camera at night,5
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Nice phone... best 😍,5
"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)","Best in this price band, I bought for my sister, and she loved it.... Camera is perfect for this price range, decent performance, buttery smooth experience as it has 90hertz display.. Just one thing, if there would be a wide angle lens, it would be better, but no issue.. Go for it",5
"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)",Great phone under budget for gaming and for taking pictures. For PUBGM/BGMI players you should know that this device has gyroscope delay(5000milisec) but while playing BGMI in Graphic:smooth FPS:ultra(40) works well without lags... And tbh this is a great gaming phone under budget.,5
"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)",I think phone awesome very good products I like you phone camera is good processor g88 90 h display big battery full hd display I think good like this phone,5
"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)","Best budget smartphone , all features are very good sound quality awesome and display quality very good",5
"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)",Now Infinix is a good brand.. This smart phone is a budget smartphone.. I am very happy.. I recommend you all please use this phone.. Value for money.,4
"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)","Best budget smart phone under this price. If you are planning for a budget smart android phone with good battery backup, big display, nice camera quality photos, great stereo sounds and performance without any lags.. Then close your eyes and go for it. Review of mine after a week.",4
"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)","Honest Review after 7 Days.. Let's start with cons1. No notifications light (except charging) 2. Noise cancellation of phone mic is not so impressive3. Lots of Bloatware which you can't uninstall4. Game boost mode crashes every time while trying to launchOk now pros1. Phone is big, I mean really big2. Battery life And charging time is best in class 3. It comes with 90hz refresh rate but i am using it at 60 hz And it works flawless4. Sound quality of speaker is bestHonestly at th...",5
"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)",Good in this price range. Everything in this range is ok (neither too god nor too bad).I felt that Infinix should work & improve their build quality. Infinix smartphones are not good in build as compared to other smartphones.,4
"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)",Nice model I fully satisfied value for money camera quality very good battery is good,5
"Infinix Hot 11S (7° Purple, 64 GB)  (4 GB RAM)","Terrific phone in this price...... Didn't expect this to be that good, night mode in the camera is great as well as the gaming performance.... battery is also great..Proper value for money",5
"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)","Best in this price band, I bought for my sister, and she loved it.... Camera is perfect for this price range, decent performance, buttery smooth experience as it has 90hertz display.. Just one thing, if there would be a wide angle lens, it would be better, but no issue.. Go for it",5
"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)",Great phone under budget for gaming and for taking pictures. For PUBGM/BGMI players you should know that this device has gyroscope delay(5000milisec) but while playing BGMI in Graphic:smooth FPS:ultra(40) works well without lags... And tbh this is a great gaming phone under budget.,5
"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)",I think phone awesome very good products I like you phone camera is good processor g88 90 h display big battery full hd display I think good like this phone,5
"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)","Best budget smartphone , all features are very good sound quality awesome and display quality very good",5
"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)",Now Infinix is a good brand.. This smart phone is a budget smartphone.. I am very happy.. I recommend you all please use this phone.. Value for money.,4
"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)","Best budget smart phone under this price. If you are planning for a budget smart android phone with good battery backup, big display, nice camera quality photos, great stereo sounds and performance without any lags.. Then close your eyes and go for it. Review of mine after a week.",4
"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)","Honest Review after 7 Days.. Let's start with cons1. No notifications light (except charging) 2. Noise cancellation of phone mic is not so impressive3. Lots of Bloatware which you can't uninstall4. Game boost mode crashes every time while trying to launchOk now pros1. Phone is big, I mean really big2. Battery life And charging time is best in class 3. It comes with 90hz refresh rate but i am using it at 60 hz And it works flawless4. Sound quality of speaker is bestHonestly at th...",5
"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)",Good in this price range. Everything in this range is ok (neither too god nor too bad).I felt that Infinix should work & improve their build quality. Infinix smartphones are not good in build as compared to other smartphones.,4
"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)",Nice model I fully satisfied value for money camera quality very good battery is good,5
"Infinix Hot 11S (Green Wave, 64 GB)  (4 GB RAM)","Terrific phone in this price...... Didn't expect this to be that good, night mode in the camera is great as well as the gaming performance.... battery is also great..Proper value for money",5
LAVA A3  (Dark Blue + Grey S D),Very Very Very Very Very Very Good Products Nice Mobile And Best Price Thank You So Much Flipkart...,5
LAVA A3  (Dark Blue + Grey S D),this is all you get for a tiny budget phone like this one. the sound quality and call quality is quite good on this phone. the best part is the battery back-up on this phone. Till now no issue with this phone although i have used for only about a month so far. Not too sure how good it will function in the future.,5
LAVA A3  (Dark Blue + Grey S D),Good For Basic Usage,4
LAVA A3  (Dark Blue + Grey S D),"Value for money.  Excellent Battery backup.  Very Good Tower Signal ,  Very good display,  Very Good voice Clarity.  Loud speaker. Overall Very good phone.",5
LAVA A3  (Dark Blue + Grey S D),"Awesome phone bought for my aunty best phone in this price, very useful for flexible use. Nice sound and volume, don't think gofor it. Also wireless fm works nicely. We can hear songs I the radio without headset.",5
LAVA A3  (Dark Blue + Grey S D),"Today, 3rd Aug, 2020, I received the mobile phone. I am very happy with the phone. it is really low price but good  feature phone. Battery is 1750 mah which is more than enough for a feature phone. Another remarkablefeature of this phone is it has inbuilt sound amplifier, that's why loudly and clearly music can be listened. This is purely indian origin phone. Feeling proud to be an Indian. Thank you Lava international.",5
LAVA A3  (Dark Blue + Grey S D),"Good display, good battery perfomanance, best gift for aged people. Easy to use, light weight",3
LAVA A3  (Dark Blue + Grey S D),Awesome design and features at this price point...Camera quality is not very good but decent 👌Battery backup is most highlight feature of this phone..😁I am love with this lava A3😘😘,5
LAVA A3  (Dark Blue + Grey S D),Good product..You want a simple mobile using call these mobile very nice for calling and battery backup is also good with 2 days.,3
LAVA A3  (Dark Blue + Grey S D),fantastic super super fast delivery very best choice for keypad mobile phone packaging is very good and very fast delivery before the date it is very glad to part of Flipkart fantastic mind blowing service from Flipkart and the product is very very good 👍👍👍👍👍👍👍👍,5
"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)","//  What I Like Most? //1) Double door fridge with a convenient button control panel and with a 3 star energy efficient rating is an amazing deal. Nearly consumes 195 units per year, very economical.2) Cooling is very good, you need to set freezer temperature at optimal settings for ice making. Within 1.5hrs it is making ice, which is good. For the fridge 1 to 7°c has been given at the outdoor, 3°c is enough throughout the year, at summer peak times you need to set it at 1 or 2°c.3) Power ...",4
"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)","The model that I ordered was Frost free Refrigerator. There are two models which look very similar, however the difference that I found was with the buttons in front. This one has just a button for power cool and the temp buttons (pic uploaded). Until it works, I have no issues with the buttons. Though it has 3 stars the unit consumed is very less (pic uploaded) Delivery took just one day. Just next day in the afternoon the installation guy came, opened and installed the refrigerator. I a...",5
"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)",A good buy and Kudos to the team who delivered it in 1days time.. do note that this may be an exceptional case even I was surprised delivery during lockdown.Very happy with the purchase,5
"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)","Colour is nice, Function are User friendly, and easy to operate, performance is good, and overall worth for Money. Satisfied and impressed by Flipkart one day delivery service thanks You",5
"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)","I have ordered this fridge and delivered on time therefore I got offer on it that exchange option with my old fridge which is very good working quality and not even fainted its lustre and even after 6 years of used still it's glitter very well,perhaps in the bottom of side little bit rusted that's y I decided to purchase new one and after fascinated by this new fridge which I have been ordered and the delivery executive refused to accept my old fridge which is even working compresser in super...",1
"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)","Excellent product , it works well , I happy with it",5
"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)","Main thing is space management, Samsung managed but not done smartly , LG is best in space management , we can not put 2.25 drink bottle vertically in fridge, even single door fridge can , we can not put medium sized utensils with out removing one rack , performance is ok , Design is good , not so practical",3
"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)","Awesome product.. samsung is the best brand ever! Product delivered safely, thanks flipkart only thing is installation of product is delayed.. rest it's a nice product buy without any second thought, value for money 👍",5
"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)",Received dented and unbalanced. Bottom is uneven. Totally disappointed.,1
"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator  (Elegant Inox, RT28A3453S8/HL)",I was sceptical about some dent on the backside of the product but the delivery and installation was surprisingly swift and on time. And after two weeks I am writing this review. I must say the product is great in space and design. Even in semi loaded and moderate settings it's cooling nicely in this summer condition. Now I have not monitored the energy consumption of it and would surely like to do it in future. I am satisfied with the product .,4
"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)",I am using this from last 10 days and its having a wonderful performance. Best thing is that its having no noise while compressor is working... awesome product and awesome service..thanks to Flipkart and delivery boys are decent n polite. Ekart service is superb.,5
"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)","Received this product today, after you see the product trust me you will be thinking that you have best decision to buy this fridge.1) The capacity of the fridge is way more than enough for a family with up to 4 members.2) The top of the fridge is matt finish. So very less risk of the top and sides getting scratched.3) The refrigerator does not make much of noise, that's the perk of buying a 5 star fridge.Later I will update about the power consumption of the fridge and any issues if I c...",5
"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)","Best product, affordable price , good service  It saves electricity ,we are happy with this product",5
"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)",I am very happy with this product and thank u flipcart for giving me in best price..,5
"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)","Design wise most beautiful but lock quality & chiller tray, vegetable box quality is cheap according to price. Led light is beautiful. l strongly belive in samsung technology. So from my sight awesome product (Blived in closed eyes). Also belive in omniTech retail too. Thanks both of you",5
"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)","Excellent , low noice",5
"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)","Brought this few days back. Now start giving problems. Automatically getting defrost any random time.Ice cream, ice melt every days. Always you can see the water droplets on glass.",1
"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)",The working of fridge is very good it is enough for small family. The egg tray is useless and it is very good product. The horizontal handle is not that much convinient apart from this it is ver good good cooling,5
"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)",It's been 5 days we have been using this refrigerator. The fridge is running very smoothly without making any noise. I am pretty much satisfied with product i have chosen. Kudos to Flipkart for offering this fridge on a decent price and Samsung as well for awesome design.,5
"SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2XCU/HL)",I have ordered the product on 9th Jan and is delivered on 12th.Decent and smooth delivery.After 5 hours I have put the unit on power.Amazing.No unwanted sounds.But whenever you put some additional items it makes little sounds which is acceptable.Next day I put the unit on my 1Kv solar system with battery backup.Again amazing.Excellent for small families.6 days completed.So far I am very happy and that is why I am giving 5*.Finally thank you Flipcart and your delivery partner.,5
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator  (Gray Silver, RR19A241BGS/NL)",Immersive look and great deal to buy the refrigerator of samsung thank you flipkart for giving the such a great deal by you thank you 🙏🙏🙏,5
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator  (Gray Silver, RR19A241BGS/NL)","It is more than our expectations. Colour is very enchantic, spacious inside, racks are also good,** constructing material of racks needed to be more strong.**very modest delivery persons and fastest delivery as well. Thank you flipcart giving the best deal...",5
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator  (Gray Silver, RR19A241BGS/NL)",The refrigerator is beautiful and cooling is very good as well...the product has a good space inside to store big items as well. Overall worth the money.,4
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator  (Gray Silver, RR19A241BGS/NL)","Loved this one! Just received one day back. Performance is as usual. Its new so can't review on the performance yet. But lookwise, its great! It has a glossy finishing on the door which is cool. I bought this for my baking items. So its tiny size is perfect for my need. Recommended!",5
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator  (Gray Silver, RR19A241BGS/NL)",Good products,5
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator  (Gray Silver, RR19A241BGS/NL)","Nice body fridge, osm color i like performance great everything is good",4
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator  (Gray Silver, RR19A241BGS/NL)",Nice to have a refrigerator like this for a small family and value for money in this range. Over all good to have this refrigerator,5
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator  (Gray Silver, RR19A241BGS/NL)",Mind blowing 👌👌👌👌👌,5
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator  (Gray Silver, RR19A241BGS/NL)","Very good performanceRight Size for small family, fit well in limited space.Freezer door material is plastic, the quality could been improved.",5
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator  (Gray Silver, RR19A241BGS/NL)",Worth buy. Sophisticated design. Usable for small family 3-4 person. Great ergonomic with low price. Easy instructions to use product.,5
"SAMSUNG 198 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2WCU/HL)",I am using this from last 10 days and its having a wonderful performance. Best thing is that its having no noise while compressor is working... awesome product and awesome service..thanks to Flipkart and delivery boys are decent n polite. Ekart service is superb.,5
"SAMSUNG 198 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2WCU/HL)","Received this product today, after you see the product trust me you will be thinking that you have best decision to buy this fridge.1) The capacity of the fridge is way more than enough for a family with up to 4 members.2) The top of the fridge is matt finish. So very less risk of the top and sides getting scratched.3) The refrigerator does not make much of noise, that's the perk of buying a 5 star fridge.Later I will update about the power consumption of the fridge and any issues if I c...",5
"SAMSUNG 198 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2WCU/HL)","Best product, affordable price , good service  It saves electricity ,we are happy with this product",5
"SAMSUNG 198 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2WCU/HL)",I am very happy with this product and thank u flipcart for giving me in best price..,5
"SAMSUNG 198 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2WCU/HL)","Design wise most beautiful but lock quality & chiller tray, vegetable box quality is cheap according to price. Led light is beautiful. l strongly belive in samsung technology. So from my sight awesome product (Blived in closed eyes). Also belive in omniTech retail too. Thanks both of you",5
"SAMSUNG 198 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2WCU/HL)","Excellent , low noice",5
"SAMSUNG 198 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2WCU/HL)","Brought this few days back. Now start giving problems. Automatically getting defrost any random time.Ice cream, ice melt every days. Always you can see the water droplets on glass.",1
"SAMSUNG 198 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2WCU/HL)",The working of fridge is very good it is enough for small family. The egg tray is useless and it is very good product. The horizontal handle is not that much convinient apart from this it is ver good good cooling,5
"SAMSUNG 198 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2WCU/HL)",It's been 5 days we have been using this refrigerator. The fridge is running very smoothly without making any noise. I am pretty much satisfied with product i have chosen. Kudos to Flipkart for offering this fridge on a decent price and Samsung as well for awesome design.,5
"SAMSUNG 198 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  (Camellia Blue, RR21T2H2WCU/HL)",I have ordered the product on 9th Jan and is delivered on 12th.Decent and smooth delivery.After 5 hours I have put the unit on power.Amazing.No unwanted sounds.But whenever you put some additional items it makes little sounds which is acceptable.Next day I put the unit on my 1Kv solar system with battery backup.Again amazing.Excellent for small families.6 days completed.So far I am very happy and that is why I am giving 5*.Finally thank you Flipcart and your delivery partner.,5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Scarlet Charm, GL-D201ASCY)","Writing this review after almost one month of usage of this product. We are family of 4 members and I was looking for fridge that will help our need. This fridge is good enough to do so. this is very nice designed fridge. As it's claim for fastest ice making 🧊 yes if compare to other brands it does fulfill its claim. Less noise till now and hoping it continues to be silent. Overall a good buy and satisfied with this product. And yes, thank you flipkart for timely delivery.",5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Scarlet Charm, GL-D201ASCY)","After 10 days of using, I am giving this feedback.  Superb  cooling in less time.  Amazing looking as good 3d printing. Lower drawers  is extra features for keeping patato and onion. But power cords is little less. Compressor noises is absolutely  zero. I am suggesting to all customers to purchase it. Value for money. Also the lg care person came for installation. Provide all information and good behavior.",5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Scarlet Charm, GL-D201ASCY)",A very nice and value for money product. The inner space is enough and the space utilisation is quite practical. This makes very less noise. The quality is top notch. The reliability of LG brand is unquestionable in electronics.The delivery was very good.. The delivery person helped to bring the product to second floor. His behaviour was nice and supportive. Liked the overall experience about the product and delivery.,5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Scarlet Charm, GL-D201ASCY)",Very nice LG👍👍,5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Scarlet Charm, GL-D201ASCY)",Best refrigerator & Value for money because I am purchased this refrigerator in Big Billion Days So Nice Offers,5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Scarlet Charm, GL-D201ASCY)",My refrigerator is really Awesome performance and very good cooling.. I got this refrigerator very good thanks flipkart and seller....,5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Scarlet Charm, GL-D201ASCY)",Very good,5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Scarlet Charm, GL-D201ASCY)",Thank u flipkart for this refrigerator at this price I m very happy n it's just a day so I don't about the performance of refrigerator..let me use 1st after that I will write review about it ..good for small family 💕👪,5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Scarlet Charm, GL-D201ASCY)",Good,4
"LG 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  (Scarlet Charm, GL-D201ASCY)",Very good refrigerator 🙂 performance good but  little bit noise coming other wise very good  looking good,4
"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer  (Camellia Purple, RR24T285YCR/NL)",Delivered on time. Great Fridge at a gr8 price!!!! Thank u flipkart. Colour is amazing i love it...,5
"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer  (Camellia Purple, RR24T285YCR/NL)","Adequate for 3 people and delivery was fast and installation done next day.best value for money product ,cooling was good being used for a week as of now",5
"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer  (Camellia Purple, RR24T285YCR/NL)",Very nice...  I'm very happy to see this item..  Very good product.. Wroth amount,5
"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer  (Camellia Purple, RR24T285YCR/NL)","Refrigerator performance is very good with awesome design, I would like to give 7 stars to flipkart as I received refrigerator from Ekart with dent on door but flipkart gave support above my expectations and good the door replaced within 3 days.Applaud to flipkart service and samsung team",5
"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer  (Camellia Purple, RR24T285YCR/NL)",Good,5
"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer  (Camellia Purple, RR24T285YCR/NL)",One of the best refrigerator in this price range. The quality of the product is very good. The color and space is also very good. Good for 4-5 people family.I have not faced any issue in last 15 days. One thing I like the most is this fridge has almost zero noise. I gave five start for this fantastic machine.,5
"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer  (Camellia Purple, RR24T285YCR/NL)",Very good,5
"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer  (Camellia Purple, RR24T285YCR/NL)",Very nice & good product,5
"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer  (Camellia Purple, RR24T285YCR/NL)",Very well liked and very beautiful,5
"SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer  (Camellia Purple, RR24T285YCR/NL)",Thanks flipcart for this wonderful delivery. Looking wise so cute. I recommend this refrigerator for all,5
"SAMSUNG 253 L Frost Free Double Door 3 Star Convertible Refrigerator  (Elegant Inox, RT28T3743S8/HL)",This model doesnot comes with cool pack and fresh room. The reviews and photos posted for this model are actually for another model. Flipkart shows same reviews and photos under all the Samsung refrigerator models which is alot confusing as we don't know if that particular model is worth buying. It's like their one model got good reviews so they are using those positive reviews and ratings for all the models to sell their products.,3
"SAMSUNG 253 L Frost Free Double Door 3 Star Convertible Refrigerator  (Elegant Inox, RT28T3743S8/HL)","First of all thanks to Flipkart for their two day safe delivery. I received the product with not even a single scratch. Coming to the product , it's spacious and suitable for a family with 5-6 members. Two separate motors for freezer and refrigerator made me impressed. Samsung's unique 5in1 convertible technology is pretty useful. There are two side racks in the freezer also in which we can keep small items such as Chocolates , nail polishes etc.. Freezer space is also huge.Deodorizing filt...",5
"SAMSUNG 253 L Frost Free Double Door 3 Star Convertible Refrigerator  (Elegant Inox, RT28T3743S8/HL)","A must buy, if you need a bigger sized fridge. Optimal space design. Bottle holder at door are sufficiently wide and tall to hold 2.25L cold drink bottle, juice cartoon, milk cartoon, etc. The ice tray and storage box comes as a independent unit, which upon need can be removes from the freezer to increase the storage space. Similarly a tray halves the freezer into two, which is also removable.Led lighting inside the fridge, tempered glass shelves. I definitely recommend this product.Flipka...",5
"SAMSUNG 253 L Frost Free Double Door 3 Star Convertible Refrigerator  (Elegant Inox, RT28T3743S8/HL)",Product is excellent..Go for it.. Premium look provide.. Excellent cooling I got at 25990 value for money.,5
"SAMSUNG 253 L Frost Free Double Door 3 Star Convertible Refrigerator  (Elegant Inox, RT28T3743S8/HL)",I definitely recomend this product..... Samsung is the best refrigerator that I used.. Wonderful performance and design... Low power conception... The delivery guys are so coperative and safe delivary... Installation and demo was in the next day of delivary..... Thanks flipkart,5
"SAMSUNG 253 L Frost Free Double Door 3 Star Convertible Refrigerator  (Elegant Inox, RT28T3743S8/HL)",Cooling issue within one week of useFreezer looks fine but refrigeration is worstcalled customertomer care many times but still after 48 hours issue did not got resolved,1
"SAMSUNG 253 L Frost Free Double Door 3 Star Convertible Refrigerator  (Elegant Inox, RT28T3743S8/HL)","Got my 253 ltr refrigerator exactly within 3 days safe and swift delivery by Ekart. Demonstration done next day nicely by Samsung Service engineer. Wonderful, premium look and very silent refrigerator with 3 in 1 convertible inverter technology. Really love it thanks  Flipkart.",5
"SAMSUNG 253 L Frost Free Double Door 3 Star Convertible Refrigerator  (Elegant Inox, RT28T3743S8/HL)","I found everything perfect except the fact that the above freezer doesn't have a light. I just failed to digest this that they did not placed a light, so, during night time it's almost impossible to take anything from top freezer like ice cream and all without turning on the kitchen light.",4
